id,Creative Habits,Creative Species,Top Species Habits,Gender,Discipline,Cluster,n_Creative_Habits,ClusterBridging,ClusterCentrality,Cluster_Fraction,x_tsne,y_tsne,label,OriginalLabel,OriginalX,OriginalY,OriginalSize
164,Monotasker|Specialist|Solo Creator|Self-Critical|Intuitive|Externally Motivated|NonKinetic|Tidy|Slow-Paced|Pragmatist|Risk-Averse|Tenacious|Private Spaces|Quiet/Silence|Nature-Agnostic|Routine-Seeker|Stimulated By Constraints,Mono Routinus,"Risk-Averse, Routine-Seeker, Dislike Distractions, Monotasker, Make It Happen",,,Creative Species 1,18,-0.8211674864368597,0.9683166519672871,0.2128101318384719,-22.65660858154297,-9.418927192687988,164,164,-22.65660858154297,-9.418927192687988,10
165,Multitasker|Collaborator|Self-Critical|Inwardly Inspired|Externally Motivated|Tidy|Tenacious|Private Spaces|Quiet/Silence|Novelty-Seeker|Stifled By Constraints|Night Owl,Focus Mononovous,"Novelty-Seeker, Monotasker, Stifled By Constraints, Quiet/Silence, Dislike Distractions",Male,Arts-Design,Creative Species 4,12,-1.092073750807057,0.2467286739024891,0.1397280182705284,4.78100061416626,3.115749597549438,165,165,4.78100061416626,3.115749597549438,10
167,Monotasker|Specialist|Solo Creator|Self-Critical|Dislike Distractions|Inwardly Inspired|Intuitive|Internally Motivated|NonKinetic|Comforting Mess|Risk-Averse|Private Spaces|Nature-Agnostic|Routine-Seeker|Stifled By Constraints|Early Bird,Sui Inspira,"Routine-Seeker, Private Spaces, Internally Motivated, Solo Creator, Inwardly Inspired",,,Creative Species 6,17,-0.3624899444336766,1.3143762719364,0.09820409010692412,-19.95305252075195,9.468793869018555,167,167,-19.95305252075195,9.468793869018555,10
170,Monotasker|Solo Creator|Self-Critical|Rational|Internally Motivated|NonKinetic|Slow-Paced|Perfectionist|Risk-Averse|Make It Happen|Tenacious|Public Spaces|Quiet/Silence|Routine-Seeker|Stimulated By Constraints|Night Owl,Mono Routinus,"Risk-Averse, Routine-Seeker, Dislike Distractions, Monotasker, Make It Happen",,,Creative Species 1,17,-0.6516846686205843,0.5828123895956944,0.2128101318384719,-28.32984352111816,-4.293028831481934,170,170,-28.32984352111816,-4.293028831481934,10
173,Monotasker|Specialist|Solo Creator|Dislike Distractions|Rational|Externally Motivated|Kinetic|Slow-Paced|Risk-Averse|Tenacious|Private Spaces|Quiet/Silence|Nature-Lover|Routine-Seeker|Early Bird,Mono Routinus,"Risk-Averse, Routine-Seeker, Dislike Distractions, Monotasker, Make It Happen",Male,Science-Engineering,Creative Species 1,15,-0.8211674864368597,1.247192544210318,0.2128101318384719,-16.41028594970703,-12.4992790222168,173,173,-16.41028594970703,-12.4992790222168,10
188,Generalist|Solo Creator|Outwardly Inspired|Externally Motivated|Kinetic|Tidy|Slow-Paced|Pragmatist|Reframer|Private Spaces|Quiet/Silence|Nature-Lover|Novelty-Seeker|Night Owl,Focus Mononovous,"Novelty-Seeker, Monotasker, Stifled By Constraints, Quiet/Silence, Dislike Distractions",,,Creative Species 4,15,-0.1818415044143524,0.2542456776270033,0.1397280182705284,0.4088990092277527,-5.660264492034912,188,188,0.4088990092277527,-5.660264492034912,10
190,Multitasker|Generalist|Collaborator|Self-Critical|Love Distractions|Rational|Internally Motivated|Fast-Paced|Perfectionist|Risk-Friendly|Make It Happen|Tenacious|Noise/Music|Nature-Lover|Novelty-Seeker|Stifled By Constraints|Night Owl,Yolo Chaotis,"Novelty-Seeker, Risk-Friendly, Stifled By Constraints, Internally Motivated, Multitasker",Male,Science-Engineering|Business-Entrepreneurship|Arts-Design,Creative Species 2,18,1.884456162887051,0.174831628095294,0.1993148551853005,13.23956489562988,14.2980842590332,190,190,13.23956489562988,14.2980842590332,10
192,Monotasker|Specialist|Solo Creator|Self-Critical|Dislike Distractions|Internally Motivated|Comforting Mess|Risk-Friendly|Make It Happen|Tenacious|Private Spaces|Noise/Music|Nature-Agnostic|Stifled By Constraints|Night Owl,Solo Noctus,"Stifled By Constraints, Internally Motivated, Solo Creator, Night Owl, Risk-Averse",Male,Arts-Design,Creative Species 7,16,0.880283993093638,0.7596721906871933,0.04245821654728537,-28.2287483215332,4.571658611297607,192,192,-28.2287483215332,4.571658611297607,10
198,Solo Creator|Self-Assured|Outwardly Inspired|Rational|Kinetic|Comforting Mess|Pragmatist|Risk-Averse|Make It Happen|Tenacious|Public Spaces|Noise/Music|Novelty-Seeker|Stifled By Constraints|Night Owl,Solo Noctus,"Stifled By Constraints, Internally Motivated, Solo Creator, Night Owl, Risk-Averse",Male,Arts-Design,Creative Species 7,16,0.05153995099615365,0.04438124062761803,0.04245821654728537,-6.872214317321777,-9.734296798706055,198,198,-6.872214317321777,-9.734296798706055,10
200,Monotasker|Generalist|Solo Creator|Self-Critical|Dislike Distractions|Internally Motivated|Slow-Paced|Risk-Averse|Let It Happen|Tenacious|Quiet/Silence|Nature-Lover|Novelty-Seeker,Focus Mononovous,"Novelty-Seeker, Monotasker, Stifled By Constraints, Quiet/Silence, Dislike Distractions",Female,,Creative Species 4,14,-0.7409887001283365,1.612986924082254,0.1397280182705284,-9.486124038696289,8.064802169799805,200,200,-9.486124038696289,8.064802169799805,10
205,Monotasker|Specialist|Solo Creator|Love Distractions|Outwardly Inspired|Externally Motivated|NonKinetic|Comforting Mess|Slow-Paced|Risk-Averse|Make It Happen|Tenacious|Private Spaces|Noise/Music|Routine-Seeker|Stimulated By Constraints|Night Owl,Mono Routinus,"Risk-Averse, Routine-Seeker, Dislike Distractions, Monotasker, Make It Happen",Male,,Creative Species 1,18,-0.8211674864368597,1.247192544210318,0.2128101318384719,-28.83470726013184,-15.92725086212158,205,205,-28.83470726013184,-15.92725086212158,10
208,Multitasker|Generalist|Collaborator|Love Distractions|Outwardly Inspired|Externally Motivated|Comforting Mess|Risk-Averse|Reframer|Public Spaces|Noise/Music|Novelty-Seeker|Stimulated By Constraints,Novo Gregarious,"Novelty-Seeker, Externally Motivated, Outwardly Inspired, Collaborator, Noise/Music",Male,Science-Engineering|Arts-Design,Creative Species 5,14,-0.7782719822720942,4.02272296390868,0.1024602927436936,27.34634208679199,-16.04625129699707,208,208,27.34634208679199,-16.04625129699707,10
209,Monotasker|Collaborator|Inwardly Inspired|Internally Motivated|Kinetic|Fast-Paced|Perfectionist|Risk-Friendly|Noise/Music|Nature-Lover|Novelty-Seeker|Stifled By Constraints|Night Owl,Yolo Chaotis,"Novelty-Seeker, Risk-Friendly, Stifled By Constraints, Internally Motivated, Multitasker",Male,Science-Engineering|Business-Entrepreneurship|Arts-Design,Creative Species 2,14,-0.7528432830994722,0.0508741526706129,0.1993148551853005,0.14839868247509,9.23484992980957,209,209,0.14839868247509,9.23484992980957,10
213,Generalist|Solo Creator|Self-Critical|Dislike Distractions|Intuitive|Internally Motivated|Kinetic|Comforting Mess|Risk-Friendly|Let It Happen|Private Spaces|Noise/Music|Routine-Seeker|Stifled By Constraints|Night Owl,Yolo Chaotis,"Novelty-Seeker, Risk-Friendly, Stifled By Constraints, Internally Motivated, Multitasker",Male,Arts-Design,Creative Species 2,16,-0.2815050826585164,1.461833484660204,0.1993148551853005,6.691944122314453,16.52310752868652,213,213,6.691944122314453,16.52310752868652,10
215,Monotasker|Generalist|Solo Creator|Self-Assured|Dislike Distractions|Tidy|Risk-Averse|Make It Happen|Tenacious|Private Spaces|Quiet/Silence|Routine-Seeker|Stifled By Constraints|Night Owl,Mono Routinus,"Risk-Averse, Routine-Seeker, Dislike Distractions, Monotasker, Make It Happen",Male,,Creative Species 1,15,-0.3109133204145377,0.8374438011671558,0.2128101318384719,-21.99784278869629,-1.173414468765259,215,215,-21.99784278869629,-1.173414468765259,10
216,Monotasker|Self-Critical|Dislike Distractions|Externally Motivated|Slow-Paced|Pragmatist|Risk-Averse|Make It Happen|Tenacious|Private Spaces|Quiet/Silence|Nature-Lover|Stimulated By Constraints,Mono Routinus,"Risk-Averse, Routine-Seeker, Dislike Distractions, Monotasker, Make It Happen",,,Creative Species 1,13,-0.8211674864368597,0.2246476059858721,0.2128101318384719,-19.49662590026855,-12.3973274230957,216,216,-19.49662590026855,-12.3973274230957,10
222,Specialist|Solo Creator|Self-Critical|Love Distractions|Inwardly Inspired|Internally Motivated|Comforting Mess|Slow-Paced|Pragmatist|Risk-Friendly|Tenacious|Private Spaces|Novelty-Seeker|Night Owl,Solo Noctus,"Stifled By Constraints, Internally Motivated, Solo Creator, Night Owl, Risk-Averse",Male,Arts-Design,Creative Species 7,15,0.1688690719616354,0.5145336011992434,0.04245821654728537,-25.52935600280762,9.515279769897461,222,222,-25.52935600280762,9.515279769897461,10
225,Monotasker|Collaborator|Self-Critical|Love Distractions|Inwardly Inspired|Externally Motivated|Kinetic|Pragmatist|Risk-Averse|Reframer|Nature-Lover|Novelty-Seeker|Night Owl,Novo Gregarious,"Novelty-Seeker, Externally Motivated, Outwardly Inspired, Collaborator, Noise/Music",Male,Business-Entrepreneurship,Creative Species 5,13,-0.6321012826405751,0.06467462943942802,0.1024602927436936,-1.467342019081116,-11.07635021209717,225,225,-1.467342019081116,-11.07635021209717,10
228,Monotasker|Specialist|Solo Creator|Self-Critical|Dislike Distractions|Outwardly Inspired|Intuitive|Externally Motivated|Tidy|Slow-Paced|Perfectionist|Risk-Averse|Let It Happen|Tenacious|Private Spaces|Noise/Music|Routine-Seeker|Stifled By Constraints,Mono Routinus,"Risk-Averse, Routine-Seeker, Dislike Distractions, Monotasker, Make It Happen",Male,Science-Engineering,Creative Species 1,18,0.6492436398555018,0.04483042183589707,0.2128101318384719,-20.64179039001465,-8.984823226928711,228,228,-20.64179039001465,-8.984823226928711,10
232,Multitasker|Collaborator|Self-Critical|Dislike Distractions|Outwardly Inspired|Rational|Externally Motivated|NonKinetic|Make It Happen|Tenacious|Noise/Music|Novelty-Seeker|Stimulated By Constraints,Novo Gregarious,"Novelty-Seeker, Externally Motivated, Outwardly Inspired, Collaborator, Noise/Music",Male,Science-Engineering,Creative Species 5,13,0.1271810771839446,0.1738568174436778,0.1024602927436936,18.42100715637207,-22.49148368835449,232,232,18.42100715637207,-22.49148368835449,10
234,Monotasker|Specialist|Solo Creator|Self-Critical|Outwardly Inspired|Rational|Externally Motivated|Kinetic|Tidy|Make It Happen|Quiet/Silence|Nature-Lover|Routine-Seeker,Mono Routinus,"Risk-Averse, Routine-Seeker, Dislike Distractions, Monotasker, Make It Happen",Male,Science-Engineering,Creative Species 1,14,-0.8211674864368597,0.2246476059858721,0.2128101318384719,-16.81051635742188,-12.81132316589355,234,234,-16.81051635742188,-12.81132316589355,10
236,Monotasker|Solo Creator|Self-Critical|Outwardly Inspired|Intuitive|Internally Motivated|NonKinetic|Slow-Paced|Let It Happen|Private Spaces|Noise/Music|Novelty-Seeker|Stifled By Constraints|Night Owl,Yolo Chaotis,"Novelty-Seeker, Risk-Friendly, Stifled By Constraints, Internally Motivated, Multitasker",Female,Science-Engineering|Arts-Design,Creative Species 2,15,0.2824981793998533,0.3286445051705465,0.1993148551853005,-1.650004625320435,23.30050468444824,236,236,-1.650004625320435,23.30050468444824,10
239,Generalist|Solo Creator|Self-Critical|Dislike Distractions|Intuitive|Externally Motivated|Kinetic|Tidy|Fast-Paced|Perfectionist|Risk-Averse|Let It Happen|Reframer|Private Spaces|Noise/Music|Nature-Lover|Routine-Seeker|Stimulated By Constraints|Early Bird,Sui Inspira,"Routine-Seeker, Private Spaces, Internally Motivated, Solo Creator, Inwardly Inspired",Male,Arts-Design,Creative Species 6,20,0.2090752899973495,0.07179492502949482,0.09820409010692412,7.050278186798096,-9.422589302062988,239,239,7.050278186798096,-9.422589302062988,10
240,Multitasker|Generalist|Collaborator|Self-Assured|Externally Motivated|Comforting Mess|Perfectionist|Make It Happen|Reframer|Private Spaces|Quiet/Silence|Nature-Lover|Novelty-Seeker|Stimulated By Constraints,Socialis Adventurous,"Collaborator, Risk-Friendly, Multitasker, Reframer, Kinetic",Male,Arts-Design,Creative Species 3,15,-0.8547887067824074,0.3137576614087842,0.1881033945811274,21.00179481506348,-5.609158039093018,240,240,21.00179481506348,-5.609158039093018,10
242,Monotasker|Generalist|Solo Creator|Self-Critical|Outwardly Inspired|NonKinetic|Slow-Paced|Risk-Averse|Make It Happen|Private Spaces|Quiet/Silence|Nature-Agnostic|Routine-Seeker|Stimulated By Constraints|Night Owl,Mono Routinus,"Risk-Averse, Routine-Seeker, Dislike Distractions, Monotasker, Make It Happen",Female,Arts-Design,Creative Species 1,16,-0.8211674864368597,2.08382022093941,0.2128101318384719,-28.52552032470703,-9.25972843170166,242,242,-28.52552032470703,-9.25972843170166,10
243,Monotasker|Specialist|Collaborator|Love Distractions|Outwardly Inspired|Intuitive|Kinetic|Pragmatist|Risk-Friendly|Let It Happen|Reframer|Private Spaces|Quiet/Silence|Nature-Lover|Novelty-Seeker|Early Bird,Focus Mononovous,"Novelty-Seeker, Monotasker, Stifled By Constraints, Quiet/Silence, Dislike Distractions",,,Creative Species 4,16,0.3742028659191984,0.2158754234196869,0.1397280182705284,4.843989372253418,0.1144359707832336,243,243,4.843989372253418,0.1144359707832336,10
248,Multitasker|Generalist|Collaborator|Love Distractions|Externally Motivated|Kinetic|Pragmatist|Let It Happen|Public Spaces|Noise/Music|Nature-Lover|Novelty-Seeker|Early Bird,Socialis Adventurous,"Collaborator, Risk-Friendly, Multitasker, Reframer, Kinetic",,,Creative Species 3,13,-0.8547887067824074,0.651172982495704,0.1881033945811274,26.84532165527344,-0.0962722897529602,248,248,26.84532165527344,-0.0962722897529602,10
250,Multitasker|Collaborator|Love Distractions|Outwardly Inspired|Externally Motivated|Comforting Mess|Risk-Friendly|Make It Happen|Public Spaces|Noise/Music|Novelty-Seeker,Novo Gregarious,"Novelty-Seeker, Externally Motivated, Outwardly Inspired, Collaborator, Noise/Music",Male,,Creative Species 5,11,-0.5426143447628453,0.8156774062819542,0.1024602927436936,24.94681358337402,-10.36954212188721,250,250,24.94681358337402,-10.36954212188721,10
251,Multitasker|Generalist|Self-Critical|Love Distractions|Internally Motivated|Risk-Friendly|Let It Happen|Reframer|Noise/Music|Novelty-Seeker,Yolo Chaotis,"Novelty-Seeker, Risk-Friendly, Stifled By Constraints, Internally Motivated, Multitasker",,,Creative Species 2,10,-0.7907773200287008,0.5496930272205681,0.1993148551853005,19.75768089294434,13.65054702758789,251,251,19.75768089294434,13.65054702758789,10
252,Generalist|Inwardly Inspired|Intuitive|Internally Motivated|Kinetic|Risk-Averse|Let It Happen|Reframer|Noise/Music|Nature-Lover|Novelty-Seeker|Stifled By Constraints|Night Owl,Yolo Chaotis,"Novelty-Seeker, Risk-Friendly, Stifled By Constraints, Internally Motivated, Multitasker",Female,Science-Engineering|Arts-Design,Creative Species 2,14,-0.7978540420849916,0.6767482410043196,0.1993148551853005,16.18547248840332,10.64115524291992,252,252,16.18547248840332,10.64115524291992,10
255,Monotasker|Generalist|Collaborator|Self-Critical|Outwardly Inspired|Internally Motivated|Tidy|Risk-Friendly|Let It Happen|Private Spaces|Noise/Music|Nature-Agnostic|Routine-Seeker|Night Owl,Sui Inspira,"Routine-Seeker, Private Spaces, Internally Motivated, Solo Creator, Inwardly Inspired",Female,Arts-Design,Creative Species 6,15,-0.8731922461693757,0.2751642580496836,0.09820409010692412,6.944226264953613,13.33102512359619,255,255,6.944226264953613,13.33102512359619,10
263,Multitasker|Generalist|Love Distractions|Inwardly Inspired|Internally Motivated|Kinetic|Fast-Paced|Risk-Averse|Let It Happen|Reframer|Novelty-Seeker|Night Owl,Yolo Chaotis,"Novelty-Seeker, Risk-Friendly, Stifled By Constraints, Internally Motivated, Multitasker",Male,Arts-Design,Creative Species 2,13,-0.7740935389487178,0.298150185421698,0.1993148551853005,17.18767356872559,10.86766719818115,263,263,17.18767356872559,10.86766719818115,10
265,Multitasker|Solo Creator|Dislike Distractions|Rational|Internally Motivated|NonKinetic|Slow-Paced|Let It Happen|Reframer|Private Spaces|Noise/Music|Novelty-Seeker|Stifled By Constraints|Night Owl,Yolo Chaotis,"Novelty-Seeker, Risk-Friendly, Stifled By Constraints, Internally Motivated, Multitasker",,,Creative Species 2,14,-0.6862446716213999,0.6633360945097853,0.1993148551853005,6.451812744140625,21.70408248901367,265,265,6.451812744140625,21.70408248901367,10
267,Multitasker|Generalist|Collaborator|Love Distractions|Externally Motivated|Risk-Friendly|Let It Happen|Reframer|Public Spaces|Noise/Music|Novelty-Seeker|Stifled By Constraints,Socialis Adventurous,"Collaborator, Risk-Friendly, Multitasker, Reframer, Kinetic",Male,,Creative Species 3,13,1.812999297241508,0.8194196089246333,0.1881033945811274,24.1494026184082,-0.5171016454696655,267,267,24.1494026184082,-0.5171016454696655,10
268,Monotasker|Solo Creator|Self-Critical|Inwardly Inspired|Rational|Internally Motivated|NonKinetic|Slow-Paced|Pragmatist|Risk-Friendly|Let It Happen|Reframer|Private Spaces|Noise/Music|Nature-Agnostic|Novelty-Seeker|Stifled By Constraints|Night Owl,Yolo Chaotis,"Novelty-Seeker, Risk-Friendly, Stifled By Constraints, Internally Motivated, Multitasker",Female,Arts-Design,Creative Species 2,19,0.8245490504799092,0.4995654852299458,0.1993148551853005,0.1105577275156975,22.1949634552002,268,268,0.1105577275156975,22.1949634552002,10
273,Generalist|Love Distractions|Outwardly Inspired|Internally Motivated|Perfectionist|Risk-Friendly|Reframer|Private Spaces|Quiet/Silence|Novelty-Seeker|Early Bird,Socialis Adventurous,"Collaborator, Risk-Friendly, Multitasker, Reframer, Kinetic",Female,Science-Engineering|Business-Entrepreneurship,Creative Species 3,12,-0.8547887067824074,0.1450500008653244,0.1881033945811274,16.07965278625488,1.224178791046143,273,273,16.07965278625488,1.224178791046143,10
278,Solo Creator|Outwardly Inspired|Rational|Externally Motivated|Pragmatist|Risk-Friendly|Make It Happen|Reframer|Public Spaces|Noise/Music|Nature-Agnostic|Novelty-Seeker|Stifled By Constraints,Novo Gregarious,"Novelty-Seeker, Externally Motivated, Outwardly Inspired, Collaborator, Noise/Music",Male,Arts-Design,Creative Species 5,14,-0.2288793841886663,0.2003786934894678,0.1024602927436936,19.04866027832031,-14.25431060791016,278,278,19.04866027832031,-14.25431060791016,10
